scorer,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1709,20.527206420898438,430.01885986328125,0.9999911785125732,34.826045989990234,443.0771484375,1.0,31.959754943847656,426.0328063964844,0.9999995231628418,126.22889709472656,427.36578369140625,0.9999999403953552,238.1764678955078,391.8233642578125,1.0
1710,22.340164184570312,432.2572326660156,0.9999949932098389,35.61583709716797,444.2740783691406,1.0,32.380802154541016,428.00408935546875,0.9999998807907104,126.28282928466797,427.9137878417969,0.9999998211860657,238.64431762695312,394.8388366699219,0.9999998807907104
1711,23.793142318725586,435.4129943847656,0.9999951124191284,36.46223068237305,446.0536804199219,1.0,32.67380142211914,429.29473876953125,0.9999998807907104,126.94911193847656,428.94134521484375,1.0,239.1904754638672,396.7279968261719,0.9999998807907104
1712,23.775390625,438.8664855957031,0.9999935626983643,36.32560729980469,448.8214111328125,1.0,32.6642951965332,433.3979797363281,1.0,128.24925231933594,430.086669921875,1.0,240.01419067382812,396.80145263671875,1.0
1713,23.480451583862305,440.0950927734375,0.9998995065689087,37.219112396240234,451.4148864746094,0.9999997615814209,32.93199157714844,434.7639465332031,1.0,128.69293212890625,430.3125305175781,1.0,240.69859313964844,396.79083251953125,1.0
1714,23.56546974182129,442.46539306640625,0.9998241662979126,37.90251541137695,453.9522705078125,0.9999994039535522,32.846248626708984,436.166259765625,1.0,129.45245361328125,431.4691162109375,1.0,240.5464630126953,396.712158203125,1.0
1715,22.610675811767578,444.241455078125,0.999557614326477,37.896209716796875,455.2458801269531,0.9999966621398926,32.47658157348633,437.61962890625,0.9999999403953552,129.89031982421875,432.72265625,1.0,239.2362518310547,396.70721435546875,0.9999998807907104
1716,20.883249282836914,444.7324523925781,0.9991878867149353,36.33964538574219,455.462890625,0.9999922513961792,32.133670806884766,438.3105773925781,0.9999998807907104,127.95040893554688,433.7613830566406,1.0,237.5981903076172,398.3607482910156,0.9999997615814209
1717,16.587493896484375,449.56561279296875,0.9982119202613831,34.63914489746094,456.6793212890625,0.9998796582221985,31.062286376953125,440.6950988769531,0.9999976754188538,125.9281997680664,434.5384521484375,1.0,235.9805908203125,399.3027648925781,0.9999998807907104
1718,15.529228210449219,451.4627685546875,0.998289942741394,33.66289520263672,458.84173583984375,0.9991463422775269,30.7544002532959,442.2839050292969,0.9999960064888,124.9039535522461,435.06109619140625,1.0,234.34666442871094,399.781494140625,0.9999999403953552
1719,15.541181564331055,452.32720947265625,0.9967400431632996,33.831565856933594,459.41900634765625,0.9987511038780212,31.096370697021484,442.1572265625,0.9999909400939941,123.64929962158203,435.1562805175781,1.0,233.83236694335938,399.5625305175781,0.9999998807907104
1720,15.02489185333252,452.3750915527344,0.998009204864502,33.35628890991211,459.6381530761719,0.9991949796676636,30.735668182373047,442.1445617675781,0.9999945163726807,122.7132797241211,433.61749267578125,1.0,232.92642211914062,399.00567626953125,0.9999996423721313
1721,15.197551727294922,452.37652587890625,0.9974059462547302,33.28418731689453,459.4768371582031,0.9993678331375122,30.671894073486328,441.9954833984375,0.9999958276748657,121.70667266845703,432.85113525390625,1.0,232.1556396484375,396.50592041015625,1.0
1722,15.59306526184082,451.9466857910156,0.9977051615715027,33.55693435668945,459.3429870605469,0.9993816614151001,31.11368179321289,441.87200927734375,0.9999939203262329,121.59124755859375,431.7631530761719,0.9999998807907104,232.0234375,393.0303649902344,0.9999998807907104
1723,18.915496826171875,446.3787841796875,0.996537983417511,33.9013786315918,456.74761962890625,0.9998714923858643,30.704967498779297,440.57244873046875,0.9999990463256836,123.07200622558594,429.76568603515625,0.9999997615814209,233.62094116210938,390.4368896484375,1.0
1724,19.966386795043945,445.4983215332031,0.9990699291229248,35.186885833740234,456.1565856933594,0.9999853372573853,31.432971954345703,439.4907531738281,0.9999998211860657,124.95347595214844,427.7926940917969,0.9999998807907104,234.47071838378906,389.5511474609375,1.0
1725,20.063457489013672,442.6082458496094,0.9999468326568604,34.65460205078125,454.8946838378906,0.9999959468841553,31.21387481689453,437.9169616699219,0.9999998807907104,126.26981353759766,426.4642639160156,0.9999998211860657,235.8072967529297,387.9692687988281,1.0
1726,19.56685447692871,442.178955078125,0.9999635219573975,34.21339416503906,453.5406799316406,0.9999984502792358,30.55085563659668,437.0716857910156,1.0,126.56058502197266,427.2313232421875,0.9999998807907104,235.75193786621094,384.7131042480469,1.0
1727,19.399505615234375,441.84686279296875,0.999989926815033,33.82883834838867,452.73809814453125,0.9999985694885254,30.42397689819336,435.99688720703125,1.0,126.73543548583984,427.5922546386719,0.9999998807907104,233.76544189453125,382.0927429199219,0.9999997019767761
1728,18.545989990234375,441.9786682128906,0.9999939799308777,33.05213928222656,452.16583251953125,0.9999989867210388,30.451229095458984,436.1487121582031,0.9999999403953552,125.99404907226562,428.8656311035156,0.9999998807907104,233.47850036621094,380.6621398925781,0.9999998807907104
1729,17.313961029052734,441.6528625488281,0.9999903440475464,31.75188446044922,452.05755615234375,0.9999973177909851,29.999252319335938,436.02001953125,1.0,124.44310760498047,430.94036865234375,0.9999998807907104,232.1192169189453,380.88653564453125,1.0
1730,16.317516326904297,441.9019470214844,0.9999790191650391,31.122846603393555,452.35308837890625,0.999996542930603,28.84527587890625,435.831787109375,1.0,122.96175384521484,432.631591796875,0.9999999403953552,230.8754425048828,382.8341064453125,1.0
1731,15.856184005737305,442.6631164550781,0.9999098181724548,30.178333282470703,452.626220703125,0.9999806880950928,28.013946533203125,436.2717590332031,0.9999998807907104,120.88809967041016,434.3243408203125,1.0,230.30538940429688,386.7547607421875,1.0
1732,15.973583221435547,443.1349792480469,0.9999579191207886,30.510881423950195,453.1570739746094,0.9999887347221375,28.3101749420166,437.2471008300781,1.0,119.34475708007812,435.91815185546875,1.0,229.49710083007812,391.5763244628906,1.0
1733,16.408964157104492,442.7973327636719,0.9999744296073914,30.887624740600586,453.2996520996094,0.9999924898147583,28.839859008789062,437.28643798828125,1.0,117.77350616455078,435.0716552734375,1.0,229.2857666015625,395.62286376953125,1.0
1734,17.128904342651367,440.8122863769531,0.9999843835830688,30.802024841308594,452.9459228515625,0.9999914169311523,28.798526763916016,435.72821044921875,1.0,117.66349029541016,435.608642578125,1.0,227.58203125,397.3649597167969,1.0
1735,17.4679012298584,437.3223571777344,0.9999986886978149,30.590002059936523,451.61785888671875,0.9999890923500061,29.418684005737305,434.0672302246094,0.9999999403953552,117.68257141113281,437.5723876953125,1.0,227.17384338378906,399.8255920410156,1.0
1736,18.615983963012695,433.7976989746094,0.9999994039535522,32.48820114135742,451.0712890625,0.9999792575836182,30.557418823242188,432.0855712890625,0.9999994039535522,117.86910247802734,438.6610412597656,1.0,228.21365356445312,404.71563720703125,1.0
1737,19.876148223876953,429.1385803222656,0.9999752044677734,33.63875198364258,449.8727722167969,0.999989926815033,32.10832595825195,428.7923889160156,0.9999997615814209,118.64083099365234,439.93377685546875,1.0,228.2340545654297,409.59991455078125,1.0
1738,21.214946746826172,424.9537658691406,0.9999939203262329,32.676597595214844,447.68304443359375,0.9999737739562988,31.43044662475586,427.48974609375,0.9999998807907104,120.10199737548828,441.3251647949219,0.9999998807907104,230.07383728027344,414.65081787109375,1.0
1739,20.466278076171875,422.33026123046875,0.9999998807907104,29.431926727294922,443.86102294921875,0.9999930262565613,30.494150161743164,426.47161865234375,0.9999998807907104,122.01314544677734,441.3848571777344,0.9999998211860657,232.50694274902344,418.1625061035156,1.0
1740,20.40081787109375,420.27294921875,1.0,28.3648681640625,443.4163513183594,0.9999966025352478,30.103931427001953,425.54302978515625,0.9999997615814209,122.70640563964844,441.8761291503906,0.9999997615814209,233.54205322265625,419.0146789550781,1.0
1741,20.507043838500977,419.4234924316406,1.0,27.951757431030273,443.08685302734375,0.9999969601631165,30.309127807617188,425.1913757324219,0.9999997615814209,122.6091079711914,442.3050842285156,0.9999996423721313,233.41293334960938,419.0476989746094,1.0
1742,20.42671012878418,418.8390197753906,1.0,27.70890235900879,442.1409912109375,0.9999971389770508,30.454120635986328,424.53125,1.0,122.83763885498047,443.6029968261719,0.9999995231628418,233.2918701171875,419.1751708984375,1.0
1743,18.934045791625977,418.6676940917969,0.9999998807907104,26.07974624633789,440.0848083496094,0.9999975562095642,29.647165298461914,423.9607238769531,0.9999998807907104,121.91544342041016,444.6061706542969,0.9999997615814209,233.22845458984375,419.4527282714844,1.0
1744,18.343536376953125,417.7469787597656,0.9999998807907104,24.207977294921875,438.8616943359375,0.9999984502792358,29.63789176940918,422.2699279785156,1.0,121.34957885742188,444.3884582519531,0.9999998807907104,233.60157775878906,420.1026306152344,1.0
1745,17.490081787109375,417.6243896484375,0.9999998807907104,23.01688003540039,437.9710998535156,0.9999992847442627,28.809791564941406,421.63775634765625,1.0,120.93399047851562,443.9951171875,0.9999998807907104,233.1500701904297,419.732177734375,1.0
1746,17.627445220947266,416.81658935546875,0.9999998211860657,22.638797760009766,436.9308166503906,0.999999463558197,28.860898971557617,420.6641845703125,1.0,120.44507598876953,443.09619140625,1.0,232.1885986328125,418.74127197265625,1.0
1747,17.93026351928711,413.8422546386719,0.9999998807907104,22.869054794311523,436.2514343261719,0.9999997019767761,28.718544006347656,419.723876953125,1.0,119.14204406738281,442.3625183105469,1.0,231.253662109375,417.0252990722656,1.0
1748,17.468368530273438,411.2410888671875,0.9999997615814209,22.45002555847168,433.9503479003906,0.9999998807907104,27.954282760620117,418.51593017578125,1.0,119.12705993652344,441.0721435546875,1.0,231.46826171875,415.6178283691406,0.9999998211860657
1749,18.816532135009766,409.726806640625,1.0,24.186954498291016,432.7715759277344,0.9999994039535522,28.926218032836914,417.4550476074219,1.0,118.53951263427734,440.3063659667969,1.0,231.3088836669922,414.5206298828125,0.9999998807907104
1750,20.338424682617188,407.8341369628906,0.9999997615814209,25.262657165527344,431.7145080566406,0.9999989867210388,29.76732063293457,415.56231689453125,0.9999998807907104,119.09605407714844,439.1699523925781,1.0,231.77474975585938,412.17083740234375,0.9999998807907104
1751,22.190706253051758,403.7596130371094,1.0,26.688493728637695,431.6094665527344,0.9999954700469971,31.96631622314453,413.9828796386719,0.9999999403953552,120.23550415039062,438.3897399902344,1.0,232.48004150390625,411.6342468261719,0.9999998807907104
1752,26.7702693939209,399.2940368652344,1.0,26.832307815551758,427.15228271484375,0.999997615814209,34.934539794921875,411.12567138671875,1.0,121.19367980957031,438.1510009765625,1.0,234.1466064453125,411.39385986328125,0.9999993443489075
1753,28.922943115234375,393.30267333984375,1.0,27.596254348754883,421.5193786621094,0.9999988079071045,37.02183151245117,406.8721618652344,0.9999999403953552,122.39252471923828,437.52117919921875,1.0,235.83648681640625,411.71221923828125,0.9999995231628418
1754,29.131681442260742,387.8951110839844,1.0,27.734230041503906,416.27264404296875,0.9999996423721313,37.233489990234375,401.3236999511719,0.9999998807907104,122.75812530517578,437.73114013671875,1.0,236.1087646484375,412.2782287597656,0.9999996423721313
1755,29.186880111694336,385.29180908203125,1.0,27.523582458496094,413.1338195800781,0.9999925494194031,37.796539306640625,397.3729248046875,0.9999990463256836,122.30020141601562,438.1290283203125,1.0,235.8247833251953,414.0697021484375,0.9999997615814209
1756,28.395858764648438,384.201416015625,1.0,26.764911651611328,410.0382995605469,0.9999853372573853,37.117149353027344,395.1170349121094,0.9999998807907104,121.82212829589844,438.2903137207031,1.0,236.37277221679688,417.9192810058594,1.0
1757,27.908462524414062,379.96990966796875,1.0,27.04437255859375,408.24749755859375,0.9999939799308777,36.29397964477539,392.7251892089844,0.9999997615814209,120.48641204833984,438.37774658203125,1.0,236.71017456054688,421.3527526855469,1.0
1758,25.935089111328125,376.4700012207031,1.0,26.030733108520508,404.90655517578125,0.9999995231628418,34.8172607421875,390.01116943359375,1.0,119.02041625976562,438.960693359375,1.0,236.36952209472656,424.629150390625,0.9999998807907104
1759,24.86219596862793,376.4532470703125,1.0,25.634431838989258,404.1167297363281,0.9999997615814209,33.5267448425293,387.6278991699219,1.0,116.57951354980469,439.9512634277344,1.0,234.4786376953125,427.6957702636719,0.999998927116394
1760,24.252872467041016,375.2901306152344,1.0,25.668615341186523,403.5467224121094,0.9999998807907104,33.10810470581055,386.6208190917969,1.0,114.64005279541016,440.3911437988281,0.9999999403953552,232.8950958251953,430.6214294433594,0.9999997615814209
1761,23.78018569946289,376.4480285644531,1.0,25.89878273010254,403.7088928222656,0.9999998807907104,32.98621368408203,386.64276123046875,1.0,114.219970703125,440.6277160644531,0.9999998807907104,231.78526306152344,436.14251708984375,1.0
1762,22.778202056884766,378.88739013671875,1.0,25.660947799682617,403.7194519042969,0.9999998807907104,32.22296905517578,386.6457824707031,1.0,115.2726058959961,440.933837890625,0.9999998807907104,232.10231018066406,443.8289489746094,0.9999994039535522
1763,23.147891998291016,379.6493225097656,1.0,25.531909942626953,404.31707763671875,0.9999997615814209,32.59359359741211,387.376220703125,1.0,116.23583984375,441.1045837402344,0.9999999403953552,231.5651397705078,448.3669128417969,0.9999885559082031
1764,22.515954971313477,379.8008728027344,1.0,25.20489501953125,403.3368835449219,0.9999997615814209,32.136680603027344,387.3362731933594,1.0,117.3274917602539,441.68194580078125,0.9999998807907104,232.74827575683594,448.74151611328125,0.9999938607215881
1765,21.74308967590332,378.7939758300781,1.0,24.418487548828125,403.2518005371094,0.9999998807907104,31.462955474853516,386.67547607421875,1.0,117.8215103149414,441.6552734375,0.9999998807907104,232.41217041015625,449.18072509765625,0.9999895095825195
1766,20.922658920288086,377.12689208984375,1.0,23.553796768188477,402.185546875,0.9999999403953552,30.949092864990234,385.9542541503906,1.0,117.76065063476562,441.61297607421875,0.9999998211860657,231.79367065429688,447.5731201171875,0.9999921917915344
1767,19.413156509399414,374.90576171875,1.0,21.979690551757812,400.3236999511719,1.0,29.187435150146484,384.6409606933594,1.0,115.88277435302734,441.5628662109375,0.9999996423721313,230.8423309326172,445.92242431640625,0.9999994039535522
1768,18.76690101623535,373.4857177734375,1.0,20.51783561706543,399.23797607421875,0.9999998807907104,29.08745002746582,383.6418762207031,0.9999998807907104,114.49457550048828,441.0075988769531,0.9999998807907104,230.04693603515625,443.3072204589844,0.9999998807907104
1769,18.386831283569336,373.7508239746094,1.0,20.61101722717285,398.19830322265625,0.9999998807907104,28.991708755493164,382.586181640625,0.9999998211860657,112.65847778320312,438.8084716796875,0.9999998807907104,229.0129852294922,441.6808776855469,1.0
1770,18.81903839111328,373.515380859375,1.0,21.06802749633789,398.23626708984375,0.9999997615814209,28.76703643798828,382.8630065917969,0.9999997615814209,111.7656021118164,435.8020324707031,1.0,230.12049865722656,438.23114013671875,1.0
1771,20.00765609741211,375.24420166015625,1.0,22.642154693603516,401.0008239746094,1.0,28.711284637451172,384.20355224609375,0.9999998807907104,112.25070190429688,433.1556396484375,1.0,230.62501525878906,433.96929931640625,1.0
1772,19.540019989013672,381.5189514160156,0.9999998807907104,24.445711135864258,404.1144104003906,0.9999999403953552,29.748533248901367,385.65203857421875,1.0,112.08651733398438,430.5797424316406,0.9999998807907104,230.93284606933594,430.4981689453125,1.0
1773,18.367856979370117,389.3384704589844,1.0,26.364276885986328,408.42626953125,0.9999997615814209,30.309192657470703,390.2203063964844,0.9999999403953552,114.78562927246094,427.56829833984375,1.0,231.57437133789062,426.0525207519531,0.9999998807907104
1774,18.36301040649414,391.7240295410156,0.9999998211860657,27.543203353881836,411.1568603515625,0.9999998807907104,30.50525665283203,392.7469482421875,0.9999997615814209,118.3120346069336,425.7570495605469,1.0,233.36659240722656,420.9632568359375,1.0
1775,18.958721160888672,395.5821533203125,0.9999992847442627,28.92786979675293,413.7509765625,0.9999999403953552,31.344749450683594,395.212890625,1.0,120.9209976196289,423.9337158203125,1.0,235.76914978027344,419.45501708984375,1.0
1776,18.152252197265625,401.6769714355469,0.9999999403953552,31.64461898803711,417.2961730957031,0.9999998807907104,31.949861526489258,397.2641906738281,1.0,122.50809478759766,423.46820068359375,1.0,237.6488494873047,419.4858093261719,1.0
1777,19.371274948120117,407.5714416503906,0.9999998807907104,31.929489135742188,422.0855407714844,0.9999999403953552,30.144407272338867,401.6390380859375,1.0,123.70492553710938,423.3719787597656,1.0,238.85888671875,418.69525146484375,1.0
1778,19.063291549682617,411.1396789550781,0.9999985694885254,32.08282470703125,424.2103576660156,0.9999998807907104,28.852380752563477,405.73431396484375,1.0,124.75094604492188,423.59820556640625,1.0,240.7386016845703,417.7265930175781,1.0
1779,19.292444229125977,415.9710693359375,0.9999990463256836,32.55967330932617,426.6412048339844,0.9999997615814209,29.29785919189453,408.80218505859375,0.9999998807907104,124.91304016113281,424.0362548828125,1.0,240.78562927246094,415.51544189453125,1.0
1780,18.47332000732422,420.6051330566406,0.9999998807907104,33.047149658203125,430.0682678222656,0.9999998807907104,29.479869842529297,412.2787780761719,0.9999999403953552,124.32386779785156,423.48931884765625,1.0,240.5889434814453,414.4527587890625,1.0
1781,17.568756103515625,424.84295654296875,0.9999997615814209,33.16012954711914,432.8962097167969,1.0,28.6946964263916,415.1538391113281,0.9999998807907104,122.56674194335938,422.311279296875,1.0,239.07960510253906,412.2171325683594,0.9999998211860657
1782,17.01151466369629,426.20428466796875,0.9999998211860657,33.5391845703125,435.00634765625,1.0,28.75122833251953,417.67901611328125,1.0,120.88761901855469,421.68243408203125,1.0,237.40528869628906,408.9349365234375,0.9999998211860657
1783,15.393702507019043,428.46807861328125,0.9999995827674866,31.827091217041016,437.31365966796875,1.0,27.377777099609375,419.7298889160156,1.0,118.80513000488281,420.4169006347656,1.0,235.35000610351562,404.2215270996094,1.0
1784,15.137903213500977,429.1541442871094,0.9999991655349731,31.676074981689453,437.9114685058594,1.0,26.88401222229004,420.393798828125,1.0,118.35896301269531,419.4413146972656,1.0,234.18621826171875,397.9806213378906,0.9999991655349731
1785,14.993463516235352,429.7131652832031,0.9999984502792358,30.906057357788086,438.8428955078125,1.0,26.912471771240234,420.870849609375,1.0,117.89507293701172,419.875,1.0,232.22064208984375,391.77685546875,0.9999998211860657
1786,15.302319526672363,429.685302734375,0.9999986886978149,31.108081817626953,439.092529296875,1.0,27.36663055419922,420.8674011230469,1.0,118.02342224121094,421.3717346191406,1.0,230.19500732421875,389.1743469238281,1.0
1787,16.15151023864746,428.5090637207031,0.9999995231628418,32.10002899169922,438.7785949707031,1.0,28.466815948486328,419.7972717285156,1.0,119.07271575927734,422.1869812011719,1.0,229.90008544921875,390.8885498046875,1.0
1788,17.41619110107422,426.907958984375,0.9999997615814209,33.700809478759766,439.21710205078125,1.0,31.043060302734375,420.0618591308594,1.0,121.17634582519531,424.4044189453125,1.0,230.83143615722656,394.20220947265625,1.0
1789,18.058773040771484,427.0025329589844,0.9999998807907104,35.12000274658203,439.5131530761719,1.0,33.07528305053711,419.9783020019531,1.0,122.94075775146484,425.8268127441406,1.0,233.42819213867188,399.91815185546875,0.9999998807907104
1790,18.550355911254883,426.6744384765625,0.9999998211860657,36.00981903076172,439.5206604003906,1.0,34.68423843383789,419.84637451171875,1.0,125.71424865722656,427.0451965332031,0.9999999403953552,236.84915161132812,406.0148010253906,1.0
1791,18.013957977294922,426.8243408203125,0.9999998807907104,36.2366828918457,439.5567626953125,1.0,35.60674285888672,419.8103332519531,1.0,127.73484802246094,427.56365966796875,1.0,239.9060821533203,408.78875732421875,0.9999999403953552
1792,18.1114501953125,426.1742858886719,0.9999998211860657,36.752296447753906,439.996337890625,1.0,36.9634895324707,419.1240539550781,1.0,129.05426025390625,428.3681640625,1.0,240.56642150878906,407.7997741699219,1.0
1793,17.099735260009766,426.95098876953125,0.9999998211860657,36.40928649902344,440.521240234375,1.0,36.93510818481445,419.59039306640625,1.0,130.16835021972656,428.6047058105469,1.0,241.3737030029297,407.49462890625,1.0
1794,14.541504859924316,427.9090270996094,0.9999997615814209,34.83431625366211,440.91900634765625,0.9999998807907104,35.61066436767578,420.3201599121094,1.0,130.92874145507812,430.1395263671875,1.0,242.3016815185547,408.3169860839844,1.0
1795,12.729497909545898,429.1248779296875,0.9999999403953552,33.38994598388672,441.9134521484375,0.9999998807907104,34.136959075927734,421.25079345703125,1.0,130.48635864257812,431.5428161621094,1.0,242.01687622070312,408.3067321777344,1.0
1796,11.965999603271484,428.94183349609375,0.9999998807907104,32.82493209838867,441.7649230957031,0.9999998807907104,33.613094329833984,421.107421875,1.0,128.50466918945312,433.1791687011719,1.0,240.73941040039062,408.8842468261719,1.0
1797,13.068643569946289,428.7936096191406,0.9999997615814209,33.284088134765625,441.62017822265625,1.0,34.339759826660156,421.731689453125,1.0,126.8296890258789,433.7505187988281,1.0,239.5085906982422,409.3938903808594,1.0
1798,13.848199844360352,427.927490234375,0.9999998807907104,33.740230560302734,441.2201843261719,0.9999998807907104,35.210262298583984,421.6426086425781,1.0,127.57233428955078,433.2132568359375,1.0,240.60687255859375,410.0391540527344,1.0
1799,14.82606315612793,426.86492919921875,0.9999997615814209,34.737396240234375,440.1902770996094,0.9999998807907104,36.670658111572266,421.14410400390625,1.0,129.04490661621094,431.4886169433594,1.0,242.60768127441406,409.1218566894531,1.0
1800,15.892236709594727,425.2938232421875,0.9999997019767761,36.700401306152344,440.4501953125,1.0,38.48443603515625,420.5439453125,1.0,131.1192169189453,430.32293701171875,1.0,244.3683319091797,404.4720458984375,1.0
1801,18.576507568359375,423.29541015625,1.0,37.92670822143555,439.81488037109375,0.9999998807907104,40.04096603393555,419.91461181640625,1.0,133.113525390625,429.5086975097656,1.0,245.13772583007812,400.46832275390625,1.0
1802,20.688629150390625,421.7371826171875,1.0,39.459800720214844,439.30230712890625,0.9999998807907104,42.416412353515625,420.3637390136719,1.0,136.5526580810547,428.3819274902344,1.0,247.77032470703125,399.7292175292969,0.9999998807907104
1803,22.888017654418945,421.1142883300781,1.0,42.370750427246094,439.366943359375,0.9999998807907104,44.467586517333984,420.4778747558594,1.0,138.0839080810547,428.4248046875,0.9999999403953552,249.97850036621094,399.92779541015625,0.9999998807907104
1804,25.29500961303711,421.36553955078125,1.0,44.36092758178711,439.2964172363281,1.0,46.0788459777832,420.173828125,1.0,140.39450073242188,429.0868835449219,1.0,252.81382751464844,398.7449951171875,0.9999998807907104
1805,26.300193786621094,421.3704528808594,1.0,46.07958221435547,438.3704528808594,0.9999998807907104,48.20427703857422,419.918212890625,1.0,142.307373046875,429.15118408203125,0.9999997615814209,253.9939422607422,397.9337463378906,0.9999994039535522
1806,27.440309524536133,421.506591796875,0.9999999403953552,47.732513427734375,437.82318115234375,0.9999998807907104,50.75369644165039,420.4655456542969,1.0,144.39451599121094,428.50616455078125,1.0,256.29742431640625,398.3399963378906,0.9999998807907104
1807,28.28754234313965,421.42486572265625,1.0,49.24332809448242,438.2867126464844,1.0,52.52885055541992,420.1072692871094,1.0,145.84136962890625,428.50433349609375,1.0,258.1272888183594,398.4030456542969,1.0
1808,31.53038215637207,420.82794189453125,1.0,51.14179611206055,438.2275085449219,1.0,54.23988342285156,419.7801208496094,1.0,147.9608154296875,428.84222412109375,1.0,259.58233642578125,398.4283142089844,1.0
1809,33.914939880371094,419.20416259765625,1.0,53.26042175292969,437.1143493652344,1.0,57.515079498291016,419.7202453613281,1.0,150.46701049804688,429.1133117675781,1.0,262.13018798828125,398.5279846191406,1.0
1810,37.725555419921875,416.4791259765625,1.0,55.60298156738281,436.1437683105469,1.0,60.51831817626953,418.5834655761719,1.0,152.3604278564453,429.12860107421875,1.0,264.1752624511719,398.9229431152344,0.9999997615814209
1811,43.43104934692383,411.0896301269531,1.0,59.37254333496094,433.8998718261719,0.9999998807907104,65.1309814453125,416.8340759277344,1.0,154.42544555664062,429.74102783203125,0.9999999403953552,265.8889465332031,398.5892333984375,0.9999996423721313
1812,51.81953811645508,404.997314453125,1.0,62.63825225830078,431.10113525390625,0.999998927116394,70.2772216796875,414.4945983886719,0.9999998807907104,156.64801025390625,430.87518310546875,0.9999998807907104,268.7425537109375,399.1221618652344,0.9999999403953552
1813,58.7163200378418,399.920166015625,1.0,66.96804809570312,427.6967468261719,0.9999993443489075,75.35771179199219,411.548583984375,0.9999997615814209,158.88778686523438,431.36932373046875,0.9999998807907104,272.0666809082031,398.9493713378906,0.9999998807907104
1814,65.97639465332031,394.54681396484375,1.0,71.48429870605469,423.9590148925781,0.9999973773956299,82.63111877441406,409.2385559082031,0.9999995231628418,161.9602508544922,432.4145202636719,1.0,273.8535461425781,398.7950439453125,1.0
1815,73.28447723388672,389.392333984375,1.0,75.95663452148438,421.3341064453125,0.9999901652336121,86.95072174072266,404.4913330078125,0.9999964833259583,164.33363342285156,433.1161193847656,1.0,276.0274658203125,400.1806945800781,1.0
1816,79.97666931152344,387.02752685546875,1.0,80.31138610839844,417.8363952636719,0.9999883770942688,92.98604583740234,402.25384521484375,0.9999989867210388,168.03294372558594,432.49822998046875,1.0,279.086181640625,401.1800231933594,1.0
1817,83.11753845214844,383.303955078125,1.0,84.34852600097656,413.59014892578125,0.9999967813491821,97.17436218261719,400.4334716796875,0.9999994039535522,170.1795654296875,432.2559509277344,1.0,281.0823059082031,401.0309143066406,0.9999998807907104
1818,85.81348419189453,377.2035827636719,1.0,87.6966323852539,408.5214538574219,0.9999992847442627,101.45535278320312,396.6965026855469,0.9999994039535522,171.33880615234375,433.31072998046875,1.0,283.6834716796875,401.2223205566406,1.0
1819,90.65105438232422,373.7954406738281,1.0,90.14026641845703,406.88970947265625,0.9999991655349731,103.30168151855469,394.9530029296875,0.9999997615814209,173.57635498046875,433.466796875,1.0,285.02435302734375,402.0716552734375,1.0
1820,97.06423950195312,369.1593017578125,1.0,92.90209197998047,399.75714111328125,0.9999938011169434,108.66515350341797,387.86669921875,0.999998152256012,175.2886199951172,432.77325439453125,1.0,286.71746826171875,403.8827209472656,1.0
1821,97.90447998046875,365.20416259765625,0.9999998211860657,96.32942962646484,396.2930908203125,0.9999934434890747,110.66771697998047,385.4627990722656,0.9999996423721313,175.99606323242188,432.64306640625,1.0,288.7656555175781,405.24151611328125,1.0
1822,101.21429443359375,360.449951171875,0.9999997615814209,97.48601531982422,389.3646545410156,0.9999998211860657,114.13141632080078,379.510009765625,0.9999998807907104,176.53895568847656,432.3921203613281,1.0,289.4148254394531,406.2791442871094,1.0
1823,104.50018310546875,353.2146301269531,0.9999994039535522,98.92715454101562,382.9890441894531,0.9999989867210388,115.68722534179688,373.56268310546875,0.9999997019767761,176.2664337158203,432.8815002441406,1.0,289.62652587890625,407.8570861816406,1.0
1824,107.6253662109375,344.8096923828125,0.9999989867210388,101.32839965820312,373.40997314453125,0.9999998807907104,119.0383071899414,366.484619140625,0.9999994039535522,175.17196655273438,432.7690124511719,0.9999998807907104,289.5956726074219,409.7215270996094,1.0
1825,108.78878784179688,339.25421142578125,0.9999998211860657,102.19757843017578,368.0552062988281,0.9999998807907104,119.7514877319336,359.5500793457031,0.999998927116394,173.25082397460938,433.305908203125,0.9999998807907104,288.7845458984375,412.9551696777344,1.0
